document	preprint_doi	pmcid	distance	journal	label
161711_v3.xml	10.1101/161711	PMC3002244	3.69176308781856	Mol_Biol_Evol	pre_vs_random
161729_v1.xml	10.1101/161729	PMC5783378	1.1469002153306196	PLoS_One	pre_vs_published
161729_v1.xml	10.1101/161729	PMC4167549	5.448522626180991	PLoS_One	pre_vs_random
161752_v1.xml	10.1101/161752	PMC5676057	1.1545006841047503	Aging_Cell	pre_vs_published
161752_v1.xml	10.1101/161752	PMC6156293	5.850704895683756	Aging_Cell	pre_vs_random
161778_v1.xml	10.1101/161778	PMC6805996	0.8211903413718433	mBio	pre_vs_published
161778_v1.xml	10.1101/161778	PMC6343042	4.295138881992154	mBio	pre_vs_random
161935_v1.xml	10.1101/161935	PMC5605931	0.6484074303664772	J_Healthc_Eng	pre_vs_published
161935_v1.xml	10.1101/161935	PMC5866873	4.089307939714367	J_Healthc_Eng	pre_vs_random
161968_v1.xml	10.1101/161968	PMC5680398	1.5502996357989143	Signal_Transduct_Target_Ther	pre_vs_published
161968_v1.xml	10.1101/161968	PMC4763941	5.181874093829311	Signal_Transduct_Target_Ther	pre_vs_random
161984_v3.xml	10.1101/161984	PMC6162220	0.8254530239028472	Sci_Rep	pre_vs_published
161984_v3.xml	10.1101/161984	PMC6672014	3.5894019604695218	Sci_Rep	pre_vs_random
162008_v2.xml	10.1101/162008	PMC5818495	0.6853054013616723	Sci_Rep	pre_vs_published
162008_v2.xml	10.1101/162008	PMC6672014	6.621219106529473	Sci_Rep	pre_vs_random
162016_v2.xml	10.1101/162016	PMC5859045	0.4692482151738355	Front_Microbiol	pre_vs_published
162016_v2.xml	10.1101/162016	PMC6110939	5.106773937263403	Front_Microbiol	pre_vs_random
162081_v1.xml	10.1101/162081	PMC5630676	0.9044364250976287	Cell_Res	pre_vs_published
162081_v1.xml	10.1101/162081	PMC3515753	5.8962251652203035	Cell_Res	pre_vs_random
162099_v1.xml	10.1101/162099	PMC5831415	0.31636968730230436	PLoS_Comput_Biol	pre_vs_published
162099_v1.xml	10.1101/162099	PMC4102394	4.25119075628378	PLoS_Comput_Biol	pre_vs_random
162131_v1.xml	10.1101/162131	PMC5887079	0.6265723488886845	Wellcome_Open_Res	pre_vs_published
162131_v1.xml	10.1101/162131	PMC6376255	3.2099381239246587	Wellcome_Open_Res	pre_vs_random
162156_v1.xml	10.1101/162156	PMC6158506	1.4290205536250922	Nucleic_Acids_Res	pre_vs_published
162156_v1.xml	10.1101/162156	PMC1807958	3.582474057881579	Nucleic_Acids_Res	pre_vs_random
162180_v1.xml	10.1101/162180	PMC5753333	1.7994893552542766	Nucleic_Acids_Res	pre_vs_published
162180_v1.xml	10.1101/162180	PMC1807958	4.1328155106430975	Nucleic_Acids_Res	pre_vs_random
162198_v1.xml	10.1101/162198	PMC5579280	1.1384955717823737	Sci_Rep	pre_vs_published
162198_v1.xml	10.1101/162198	PMC6672014	5.628516030943785	Sci_Rep	pre_vs_random
162222_v2.xml	10.1101/162222	PMC6005632	1.1348619630285977	J_Vis	pre_vs_published
162222_v2.xml	10.1101/162222	PMC4946811	2.921806708732371	J_Vis	pre_vs_random
162255_v1.xml	10.1101/162255	PMC5939061	0.9227840462970496	Proc_Natl_Acad_Sci_U_S_A	pre_vs_published
162255_v1.xml	10.1101/162255	PMC5699034	4.7849203943871	Proc_Natl_Acad_Sci_U_S_A	pre_vs_random
162271_v1.xml	10.1101/162271	PMC6373471	2.042960432235763	FEBS_Lett	pre_vs_published
162271_v1.xml	10.1101/162271	PMC6099311	3.518662560682691	FEBS_Lett	pre_vs_random
162529_v1.xml	10.1101/162529	PMC5956955	1.934245502214691	BMC_Evol_Biol	pre_vs_published
162529_v1.xml	10.1101/162529	PMC3599622	5.543359321607919	BMC_Evol_Biol	pre_vs_random
162594_v1.xml	10.1101/162594	PMC6383254	0.8308589032378967	BMC_Med	pre_vs_published
162594_v1.xml	10.1101/162594	PMC2042496	3.613354370458358	BMC_Med	pre_vs_random
162610_v1.xml	10.1101/162610	PMC5974021	1.1610502201216608	Eur_J_Hum_Genet	pre_vs_published
162610_v1.xml	10.1101/162610	PMC4592079	4.064445776927706	Eur_J_Hum_Genet	pre_vs_random
162669_v1.xml	10.1101/162669	PMC5899147	0.6460537542683714	Nat_Commun	pre_vs_published
162669_v1.xml	10.1101/162669	PMC6244077	5.831943418438025	Nat_Commun	pre_vs_random
162677_v1.xml	10.1101/162677	PMC5719404	0.44860848961647765	Nat_Commun	pre_vs_published
162677_v1.xml	10.1101/162677	PMC6244077	6.334938536850321	Nat_Commun	pre_vs_random
162701_v1.xml	10.1101/162701	PMC5972652	0.6605436122061518	Bioinformatics	pre_vs_published
162701_v1.xml	10.1101/162701	PMC4908366	6.713079710550194	Bioinformatics	pre_vs_random
162727_v1.xml	10.1101/162727	PMC5743486	0.5736092246914325	Ecol_Evol	pre_vs_published
162727_v1.xml	10.1101/162727	PMC4716512	2.6091313336803026	Ecol_Evol	pre_vs_random
162750_v1.xml	10.1101/162750	PMC6047367	0.5476048296447276	BMC_Bioinformatics	pre_vs_published
162750_v1.xml	10.1101/162750	PMC6013957	3.487552301842833	BMC_Bioinformatics	pre_vs_random
162776_v3.xml	10.1101/162776	PMC5896115	0.7084385181645269	Genome_Biol	pre_vs_published
162776_v3.xml	10.1101/162776	PMC5887227	4.819766241812829	Genome_Biol	pre_vs_random
162875_v1.xml	10.1101/162875	PMC6821808	3.8850330948247667	Nat_Commun	pre_vs_published
162875_v1.xml	10.1101/162875	PMC6244077	5.812895833073487	Nat_Commun	pre_vs_random
162883_v1.xml	10.1101/162883	PMC5925767	1.6421722892530082	Bioinformatics	pre_vs_published
162883_v1.xml	10.1101/162883	PMC4908366	5.786767950097281	Bioinformatics	pre_vs_random
162909_v1.xml	10.1101/162909	PMC6018400	0.24280845265790857	Nat_Commun	pre_vs_published
162909_v1.xml	10.1101/162909	PMC6244077	6.960705802594634	Nat_Commun	pre_vs_random
162917_v1.xml	10.1101/162917	PMC6028576	2.743436384501669	Sci_Rep	pre_vs_published
162917_v1.xml	10.1101/162917	PMC6672014	6.650932938505747	Sci_Rep	pre_vs_random
162974_v1.xml	10.1101/162974	PMC5692574	0.6167108591083801	Proc_Natl_Acad_Sci_U_S_A	pre_vs_published
162974_v1.xml	10.1101/162974	PMC5699034	4.686149899751098	Proc_Natl_Acad_Sci_U_S_A	pre_vs_random
163006_v1.xml	10.1101/163006	PMC5585190	0.8066195906869653	Front_Neurosci	pre_vs_published
163006_v1.xml	10.1101/163006	PMC6788344	4.003979834149812	Front_Neurosci	pre_vs_random
163030_v2.xml	10.1101/163030	PMC6043984	0.5065697476990961	Epigenetics_Chromatin	pre_vs_published
163030_v2.xml	10.1101/163030	PMC2674429	3.338640219382671	Epigenetics_Chromatin	pre_vs_random
163048_v1.xml	10.1101/163048	PMC5594463	0.3971999524445909	BMC_Evol_Biol	pre_vs_published
163048_v1.xml	10.1101/163048	PMC3599622	5.335297351285178	BMC_Evol_Biol	pre_vs_random
163055_v1.xml	10.1101/163055	PMC6041797	0.46572424405725066	Bioinformatics	pre_vs_published
163055_v1.xml	10.1101/163055	PMC4908366	4.670210053603446	Bioinformatics	pre_vs_random
163063_v1.xml	10.1101/163063	PMC5785856	0.7243695649441069	BMC_Biol	pre_vs_published
163063_v1.xml	10.1101/163063	PMC4243282	5.691335375980628	BMC_Biol	pre_vs_random
163204_v1.xml	10.1101/163204	PMC5630683	0.5435809940856825	Cell_Res	pre_vs_published
163204_v1.xml	10.1101/163204	PMC3515753	5.731929246664403	Cell_Res	pre_vs_random
163279_v1.xml	10.1101/163279	PMC6269459	1.4638591886788674	Nat_Commun	pre_vs_published
163279_v1.xml	10.1101/163279	PMC6244077	6.5000958574281125	Nat_Commun	pre_vs_random
163303_v1.xml	10.1101/163303	PMC5789089	0.8004732472287032	Nat_Commun	pre_vs_published
163303_v1.xml	10.1101/163303	PMC6244077	6.76587263980496	Nat_Commun	pre_vs_random
163311_v1.xml	10.1101/163311	PMC5934661	0.6790005081972403	Nucleic_Acids_Res	pre_vs_published
163311_v1.xml	10.1101/163311	PMC1807958	5.896792187733205	Nucleic_Acids_Res	pre_vs_random
163352_v1.xml	10.1101/163352	PMC5896883	1.0028954810438055	eLife	pre_vs_published
163352_v1.xml	10.1101/163352	PMC6199134	4.356341738457763	eLife	pre_vs_random
163360_v1.xml	10.1101/163360	PMC5727028	0.354580317903072	Sci_Rep	pre_vs_published
163360_v1.xml	10.1101/163360	PMC6672014	3.0337504430176843	Sci_Rep	pre_vs_random
163394_v2.xml	10.1101/163394	PMC6039173	0.7394769731857401	eLife	pre_vs_published
163394_v2.xml	10.1101/163394	PMC6199134	4.175442957480993	eLife	pre_vs_random
163410_v1.xml	10.1101/163410	PMC5606216	0.47331039996763646	BMC_Bioinformatics	pre_vs_published
163410_v1.xml	10.1101/163410	PMC6013957	5.370015186609057	BMC_Bioinformatics	pre_vs_random
163444_v1.xml	10.1101/163444	PMC6168144	1.0954597597064162	PLoS_One	pre_vs_published
163444_v1.xml	10.1101/163444	PMC4167549	5.663072019775575	PLoS_One	pre_vs_random
163519_v2.xml	10.1101/163519	PMC5654053	0.6103878616048796	Epigenetics_Chromatin	pre_vs_published
163519_v2.xml	10.1101/163519	PMC2674429	3.5429009513462817	Epigenetics_Chromatin	pre_vs_random
163535_v1.xml	10.1101/163535	PMC6031184	0.41074259832698906	Epigenetics_Chromatin	pre_vs_published
163535_v1.xml	10.1101/163535	PMC2674429	4.701582758678497	Epigenetics_Chromatin	pre_vs_random
163568_v1.xml	10.1101/163568	PMC5773701	0.6505892797864621	Sci_Rep	pre_vs_published
163568_v1.xml	10.1101/163568	PMC6672014	2.8834562245993176	Sci_Rep	pre_vs_random
163576_v1.xml	10.1101/163576	PMC5765353	0.5076070531611573	G3_(Bethesda)	pre_vs_published
163576_v1.xml	10.1101/163576	PMC5765363	2.669896950956744	G3_(Bethesda)	pre_vs_random
163626_v1.xml	10.1101/163626	PMC5644071	0.2802891640610852	BMC_Genomics	pre_vs_published
163626_v1.xml	10.1101/163626	PMC3306746	5.0954835459829235	BMC_Genomics	pre_vs_random
163634_v1.xml	10.1101/163634	PMC5606219	0.2100926991764048	BMC_Bioinformatics	pre_vs_published
163634_v1.xml	10.1101/163634	PMC6013957	4.4842659215817	BMC_Bioinformatics	pre_vs_random
163642_v1.xml	10.1101/163642	PMC5734877	2.139596834801859	eLife	pre_vs_published
163642_v1.xml	10.1101/163642	PMC6199134	4.986998040475049	eLife	pre_vs_random
163667_v3.xml	10.1101/163667	PMC5732294	1.2155219114583269	Sci_Rep	pre_vs_published
163667_v3.xml	10.1101/163667	PMC6672014	5.864424694042105	Sci_Rep	pre_vs_random
163691_v1.xml	10.1101/163691	PMC5993714	0.4477034831585751	Nat_Commun	pre_vs_published
163691_v1.xml	10.1101/163691	PMC6244077	5.304982156183678	Nat_Commun	pre_vs_random
163709_v1.xml	10.1101/163709	PMC5986810	0.4696760719213707	Sci_Rep	pre_vs_published
163709_v1.xml	10.1101/163709	PMC6672014	6.0124212758950435	Sci_Rep	pre_vs_random
163717_v1.xml	10.1101/163717	PMC5666011	1.1860642817242024	Sci_Rep	pre_vs_published
163717_v1.xml	10.1101/163717	PMC6672014	5.242933657982233	Sci_Rep	pre_vs_random
163725_v2.xml	10.1101/163725	PMC5659652	0.369099639117981	PLoS_One	pre_vs_published
163725_v2.xml	10.1101/163725	PMC4167549	6.179380663131597	PLoS_One	pre_vs_random
163733_v3.xml	10.1101/163733	PMC5740344	0.5226289109443661	Antimicrob_Agents_Chemother	pre_vs_published
163733_v3.xml	10.1101/163733	PMC6021666	4.512612388143388	Antimicrob_Agents_Chemother	pre_vs_random
163741_v1.xml	10.1101/163741	PMC5913683	1.3839099750529498	Mol_Biol_Evol	pre_vs_published
163741_v1.xml	10.1101/163741	PMC3002244	4.64571998219541	Mol_Biol_Evol	pre_vs_random
163758_v1.xml	10.1101/163758	PMC5883331	0.5523891616702384	Neuroimage	pre_vs_published
163758_v1.xml	10.1101/163758	PMC2806943	3.732089513672404	Neuroimage	pre_vs_random
163790_v1.xml	10.1101/163790	PMC5922971	1.568369575261274	eLife	pre_vs_published
163790_v1.xml	10.1101/163790	PMC6199134	5.403850161642192	eLife	pre_vs_random
163808_v1.xml	10.1101/163808	PMC6128632	0.8595869144168179	PLoS_Biol	pre_vs_published
163808_v1.xml	10.1101/163808	PMC2525689	6.484399493554673	PLoS_Biol	pre_vs_random
163832_v1.xml	10.1101/163832	PMC5765370	0.6490527064173107	G3_(Bethesda)	pre_vs_published
163832_v1.xml	10.1101/163832	PMC5765363	4.644655293485043	G3_(Bethesda)	pre_vs_random
163899_v1.xml	10.1101/163899	PMC5928035	1.4493814468244308	Sci_Rep	pre_vs_published
163899_v1.xml	10.1101/163899	PMC6672014	6.152590191146004	Sci_Rep	pre_vs_random
163915_v1.xml	10.1101/163915	PMC5606221	1.3384620181772686	BMC_Bioinformatics	pre_vs_published
163915_v1.xml	10.1101/163915	PMC6013957	4.178007557451346	BMC_Bioinformatics	pre_vs_random
163949_v1.xml	10.1101/163949	PMC5894186	0.34311982964407034	BMC_Genomics	pre_vs_published
163949_v1.xml	10.1101/163949	PMC3306746	5.090972522463036	BMC_Genomics	pre_vs_random
163964_v1.xml	10.1101/163964	PMC5660510	0.6736060361649011	Front_Genet	pre_vs_published
163964_v1.xml	10.1101/163964	PMC6883806	4.912174705140518	Front_Genet	pre_vs_random
163972_v1.xml	10.1101/163972	PMC5734313	2.2688859220833892	Protein_Sci	pre_vs_published
163972_v1.xml	10.1101/163972	PMC6153408	4.236495486801997	Protein_Sci	pre_vs_random
163980_v1.xml	10.1101/163980	PMC6508522	0.5559238388745452	Plant_Direct	pre_vs_published
163980_v1.xml	10.1101/163980	PMC6710647	3.5799005249586346	Plant_Direct	pre_vs_random
164038_v1.xml	10.1101/164038	PMC5686408	0.397170758465075	Philos_Trans_A_Math_Phys_Eng_Sci	pre_vs_published
164038_v1.xml	10.1101/164038	PMC6107542	4.68601654825008	Philos_Trans_A_Math_Phys_Eng_Sci	pre_vs_random
164053_v1.xml	10.1101/164053	PMC6289224	0.9909852133603111	Biol_Psychiatry_Cogn_Neurosci_Neuroimaging	pre_vs_published
164053_v1.xml	10.1101/164053	PMC6374985	3.261186621111253	Biol_Psychiatry_Cogn_Neurosci_Neuroimaging	pre_vs_random
164145_v1.xml	10.1101/164145	PMC5883857	0.6115046616607618	Microbiology	pre_vs_published
164145_v1.xml	10.1101/164145	PMC5982140	3.5023404109854397	Microbiology	pre_vs_random
164152_v1.xml	10.1101/164152	PMC5854442	0.5239100704725492	PLoS_Comput_Biol	pre_vs_published
164152_v1.xml	10.1101/164152	PMC4102394	5.82071220905784	PLoS_Comput_Biol	pre_vs_random
164160_v1.xml	10.1101/164160	PMC5879963	0.7378129556555739	J_Cachexia_Sarcopenia_Muscle	pre_vs_published
164160_v1.xml	10.1101/164160	PMC5377384	3.174211700785658	J_Cachexia_Sarcopenia_Muscle	pre_vs_random
164178_v2.xml	10.1101/164178	PMC5814475	0.4602066436153981	Cell_Mol_Life_Sci	pre_vs_published
164178_v2.xml	10.1101/164178	PMC5544813	4.903979490485331	Cell_Mol_Life_Sci	pre_vs_random
164210_v1.xml	10.1101/164210	PMC6028613	0.4656879308835531	Front_Cell_Neurosci	pre_vs_published
164210_v1.xml	10.1101/164210	PMC6932985	4.937447229491108	Front_Cell_Neurosci	pre_vs_random
164244_v1.xml	10.1101/164244	PMC5769658	0.40969175625181775	Biol_Open	pre_vs_published
164244_v1.xml	10.1101/164244	PMC6310875	4.132960913417338	Biol_Open	pre_vs_random
164285_v1.xml	10.1101/164285	PMC6753486	1.0750258952617857	Nucleic_Acids_Res	pre_vs_published
164285_v1.xml	10.1101/164285	PMC1807958	2.3491697994433736	Nucleic_Acids_Res	pre_vs_random
164293_v1.xml	10.1101/164293	PMC6019810	1.190644484789228	Parasit_Vectors	pre_vs_published
164293_v1.xml	10.1101/164293	PMC4872350	4.516739552508595	Parasit_Vectors	pre_vs_random
164301_v1.xml	10.1101/164301	PMC5703641	1.070143371856454	eLife	pre_vs_published
164301_v1.xml	10.1101/164301	PMC6199134	5.516550774399232	eLife	pre_vs_random
164335_v5.xml	10.1101/164335	PMC6111791	0.8409047518114714	J_Clin_Med	pre_vs_published
164335_v5.xml	10.1101/164335	PMC6406702	4.697332840269045	J_Clin_Med	pre_vs_random
164368_v1.xml	10.1101/164368	PMC5720591	0.8476532836405347	eLife	pre_vs_published
164368_v1.xml	10.1101/164368	PMC6199134	4.294958599028018	eLife	pre_vs_random
164376_v3.xml	10.1101/164376	PMC5629347	0.5900789728982758	JMIR_Mhealth_Uhealth	pre_vs_published
164376_v3.xml	10.1101/164376	PMC6231880	3.2961453392116127	JMIR_Mhealth_Uhealth	pre_vs_random
164392_v1.xml	10.1101/164392	PMC5762918	0.9009070264519345	Nat_Commun	pre_vs_published
164392_v1.xml	10.1101/164392	PMC6244077	6.8073324005677485	Nat_Commun	pre_vs_random
164400_v2.xml	10.1101/164400	PMC5760011	1.6717949878038678	PLoS_Biol	pre_vs_published
164400_v2.xml	10.1101/164400	PMC2525689	5.952789379902979	PLoS_Biol	pre_vs_random
164426_v2.xml	10.1101/164426	PMC6081985	0.9589724056527371	Wellcome_Open_Res	pre_vs_published
164426_v2.xml	10.1101/164426	PMC6376255	4.693770449793812	Wellcome_Open_Res	pre_vs_random
164442_v1.xml	10.1101/164442	PMC5829508	1.0374580480306044	Biol_Open	pre_vs_published
164442_v1.xml	10.1101/164442	PMC6310875	3.807735902375166	Biol_Open	pre_vs_random
164483_v1.xml	10.1101/164483	PMC5606217	0.3893638710689368	BMC_Bioinformatics	pre_vs_published
164483_v1.xml	10.1101/164483	PMC6013957	6.180543407080526	BMC_Bioinformatics	pre_vs_random
164491_v1.xml	10.1101/164491	PMC5628785	0.9297161565027083	PLoS_Negl_Trop_Dis	pre_vs_published
164491_v1.xml	10.1101/164491	PMC4846156	4.674868995212039	PLoS_Negl_Trop_Dis	pre_vs_random
164509_v1.xml	10.1101/164509	PMC5703985	0.11011488702046711	Sci_Rep	pre_vs_published
164509_v1.xml	10.1101/164509	PMC6672014	5.179703306921132	Sci_Rep	pre_vs_random
164533_v1.xml	10.1101/164533	PMC5732722	0.2962365944105388	Oncotarget	pre_vs_published
164533_v1.xml	10.1101/164533	PMC5078059	3.186221454814579	Oncotarget	pre_vs_random
164541_v1.xml	10.1101/164541	PMC5928121	1.0593571401962265	Nat_Commun	pre_vs_published
164541_v1.xml	10.1101/164541	PMC6244077	5.436809837591663	Nat_Commun	pre_vs_random
164616_v1.xml	10.1101/164616	PMC5758774	0.5966967340841891	Sci_Rep	pre_vs_published
164616_v1.xml	10.1101/164616	PMC6672014	5.055109628595559	Sci_Rep	pre_vs_random
164657_v1.xml	10.1101/164657	PMC5719983	0.9556770904920093	Structure	pre_vs_published
164657_v1.xml	10.1101/164657	PMC3851687	3.0228561777471934	Structure	pre_vs_random
164681_v1.xml	10.1101/164681	PMC5941139	0.694353338733423	AoB_Plants	pre_vs_published
164681_v1.xml	10.1101/164681	PMC4076644	2.361929119014185	AoB_Plants	pre_vs_random
164715_v2.xml	10.1101/164715	PMC5902164	2.0771515914919467	eLife	pre_vs_published
164715_v2.xml	10.1101/164715	PMC6199134	3.9967001912832973	eLife	pre_vs_random
164731_v1.xml	10.1101/164731	PMC5815621	0.4149815936566299	PLoS_Comput_Biol	pre_vs_published
164731_v1.xml	10.1101/164731	PMC4102394	4.117270263647254	PLoS_Comput_Biol	pre_vs_random
164749_v1.xml	10.1101/164749	PMC5663493	0.5864988851476112	PLoS_One	pre_vs_published
164749_v1.xml	10.1101/164749	PMC4167549	6.096243475403368	PLoS_One	pre_vs_random
164756_v1.xml	10.1101/164756	PMC5734873	0.7371178634266852	eLife	pre_vs_published
164756_v1.xml	10.1101/164756	PMC6199134	4.473967615497345	eLife	pre_vs_random
164772_v1.xml	10.1101/164772	PMC5738850	4.951830138870894	Genet_Sel_Evol	pre_vs_published
164772_v1.xml	10.1101/164772	PMC3558444	5.422897228843016	Genet_Sel_Evol	pre_vs_random
164798_v1.xml	10.1101/164798	PMC5986866	5.281284680125307	J_Stat_Phys	pre_vs_published
164798_v1.xml	10.1101/164798	PMC6434980	9.446606701845587	J_Stat_Phys	pre_vs_random
164855_v1.xml	10.1101/164855	PMC5860217	1.4404249863560181	Bioinformatics	pre_vs_published
164855_v1.xml	10.1101/164855	PMC4908366	4.717508086299098	Bioinformatics	pre_vs_random
164897_v3.xml	10.1101/164897	PMC5766509	0.6244868720612679	Sci_Rep	pre_vs_published
164897_v3.xml	10.1101/164897	PMC6672014	3.866016995376712	Sci_Rep	pre_vs_random
164921_v1.xml	10.1101/164921	PMC5940855	0.5466936386916388	Sci_Rep	pre_vs_published
164921_v1.xml	10.1101/164921	PMC6672014	5.344736573271794	Sci_Rep	pre_vs_random
164954_v1.xml	10.1101/164954	PMC6002100	0.23165407260432774	PLoS_One	pre_vs_published
164954_v1.xml	10.1101/164954	PMC4167549	5.914258670179481	PLoS_One	pre_vs_random
164988_v1.xml	10.1101/164988	PMC5908869	0.5709591503439984	Sci_Rep	pre_vs_published
164988_v1.xml	10.1101/164988	PMC6672014	4.238581025816234	Sci_Rep	pre_vs_random
164996_v1.xml	10.1101/164996	PMC5638587	0.2943383792097567	Mol_Biol_Cell	pre_vs_published
164996_v1.xml	10.1101/164996	PMC3623633	1.8843467560128468	Mol_Biol_Cell	pre_vs_random
165001_v1.xml	10.1101/165001	PMC5934496	1.436967981142583	Front_Microbiol	pre_vs_published
165001_v1.xml	10.1101/165001	PMC6110939	2.609422053139563	Front_Microbiol	pre_vs_random
165068_v1.xml	10.1101/165068	PMC5895608	0.8489928076499892	Oncogene	pre_vs_published
165068_v1.xml	10.1101/165068	PMC3262067	3.884947538875476	Oncogene	pre_vs_random
165092_v1.xml	10.1101/165092	PMC5877393	0.6152620817891983	Genome_Biol	pre_vs_published
165092_v1.xml	10.1101/165092	PMC5887227	4.599732540091636	Genome_Biol	pre_vs_random
165159_v1.xml	10.1101/165159	PMC5739466	0.46299625619264123	PLoS_One	pre_vs_published
165159_v1.xml	10.1101/165159	PMC4167549	5.412960985403115	PLoS_One	pre_vs_random
165175_v1.xml	10.1101/165175	PMC5567656	0.46040098607140373	BMC_Genomics	pre_vs_published
165175_v1.xml	10.1101/165175	PMC3306746	5.448593406532276	BMC_Genomics	pre_vs_random
165183_v1.xml	10.1101/165183	PMC5905632	0.35449102148027317	Bioinformatics	pre_vs_published
165183_v1.xml	10.1101/165183	PMC4908366	4.859157144347096	Bioinformatics	pre_vs_random
165233_v1.xml	10.1101/165233	PMC5964239	1.1896450052899794	Sci_Rep	pre_vs_published
165233_v1.xml	10.1101/165233	PMC6672014	6.4641847072500065	Sci_Rep	pre_vs_random
165258_v1.xml	10.1101/165258	PMC5532784	1.1463826277748728	BMC_Bioinformatics	pre_vs_published
165258_v1.xml	10.1101/165258	PMC6013957	3.130818964751128	BMC_Bioinformatics	pre_vs_random
165316_v1.xml	10.1101/165316	PMC5775320	0.6777863568192659	Sci_Rep	pre_vs_published
165316_v1.xml	10.1101/165316	PMC6672014	7.476194956334991	Sci_Rep	pre_vs_random
165324_v1.xml	10.1101/165324	PMC5862990	2.831753448333546	Nat_Commun	pre_vs_published
165324_v1.xml	10.1101/165324	PMC6244077	5.65751176536805	Nat_Commun	pre_vs_random
165332_v1.xml	10.1101/165332	PMC5727537	0.23540936782095817	Sci_Rep	pre_vs_published
165332_v1.xml	10.1101/165332	PMC6672014	6.403423724676903	Sci_Rep	pre_vs_random
165340_v1.xml	10.1101/165340	PMC5899087	0.8631863694604434	Nat_Commun	pre_vs_published
165340_v1.xml	10.1101/165340	PMC6244077	5.600106830083531	Nat_Commun	pre_vs_random
165357_v1.xml	10.1101/165357	PMC5703573	0.45770847965319533	PLoS_Comput_Biol	pre_vs_published
165357_v1.xml	10.1101/165357	PMC4102394	3.2722965599615064	PLoS_Comput_Biol	pre_vs_random
165381_v1.xml	10.1101/165381	PMC5676036	0.5573106296015379	mBio	pre_vs_published
165381_v1.xml	10.1101/165381	PMC6343042	2.7853047120634242	mBio	pre_vs_random
165415_v1.xml	10.1101/165415	PMC5798290	0.7338815538493324	J_Biol_Chem	pre_vs_published
165415_v1.xml	10.1101/165415	PMC2555998	3.19120085090482	J_Biol_Chem	pre_vs_random
165449_v1.xml	10.1101/165449	PMC5856372	0.3093609100362869	Genome_Biol	pre_vs_published
165449_v1.xml	10.1101/165449	PMC5887227	4.480100114414612	Genome_Biol	pre_vs_random
165456_v1.xml	10.1101/165456	PMC5703730	0.41528123955009066	Sci_Rep	pre_vs_published
165456_v1.xml	10.1101/165456	PMC6672014	2.9361651464478333	Sci_Rep	pre_vs_random
165514_v2.xml	10.1101/165514	PMC5902696	1.1418379007234392	JMIR_Ment_Health	pre_vs_published
165514_v2.xml	10.1101/165514	PMC6881785	4.13405131298178	JMIR_Ment_Health	pre_vs_random
165571_v2.xml	10.1101/165571	PMC5719457	1.8233065456268092	Sci_Rep	pre_vs_published
165571_v2.xml	10.1101/165571	PMC6672014	4.132780832592578	Sci_Rep	pre_vs_random
165605_v1.xml	10.1101/165605	PMC6170780	0.6734567548545283	J_R_Soc_Interface	pre_vs_published
165605_v1.xml	10.1101/165605	PMC4707858	3.8201172381994395	J_R_Soc_Interface	pre_vs_random
165613_v2.xml	10.1101/165613	PMC6181986	4.178719594750533	Sci_Rep	pre_vs_published
165613_v2.xml	10.1101/165613	PMC6672014	6.843880529254769	Sci_Rep	pre_vs_random
165639_v2.xml	10.1101/165639	PMC5822475	1.4136606042413487	BMC_Genomics	pre_vs_published
165639_v2.xml	10.1101/165639	PMC3306746	4.08792211089932	BMC_Genomics	pre_vs_random
165654_v1.xml	10.1101/165654	PMC5578099	0.6955383545834855	Int_J_Mol_Sci	pre_vs_published
165654_v1.xml	10.1101/165654	PMC5618574	5.765866114233992	Int_J_Mol_Sci	pre_vs_random
165738_v1.xml	10.1101/165738	PMC5898909	1.0813775424928407	eLife	pre_vs_published
165738_v1.xml	10.1101/165738	PMC6199134	3.834622491779288	eLife	pre_vs_random
165746_v2.xml	10.1101/165746	PMC5762377	0.32392195312910477	Oncotarget	pre_vs_published
165746_v2.xml	10.1101/165746	PMC5078059	6.120190718622491	Oncotarget	pre_vs_random
165860_v1.xml	10.1101/165860	PMC5942156	1.5482003170748067	J_Am_Acad_Child_Adolesc_Psychiatry	pre_vs_published
165860_v1.xml	10.1101/165860	PMC3919207	4.485140177795464	J_Am_Acad_Child_Adolesc_Psychiatry	pre_vs_random
165878_v1.xml	10.1101/165878	PMC5606218	0.1518683668347235	BMC_Bioinformatics	pre_vs_published
165878_v1.xml	10.1101/165878	PMC6013957	4.6664914036618965	BMC_Bioinformatics	pre_vs_random
165902_v1.xml	10.1101/165902	PMC6617966	1.1143495260275782	Br_J_Anaesth	pre_vs_published
165902_v1.xml	10.1101/165902	PMC4332570	5.53905867991117	Br_J_Anaesth	pre_vs_random
165910_v3.xml	10.1101/165910	PMC5940237	0.3511617564095925	PLoS_Comput_Biol	pre_vs_published
165910_v3.xml	10.1101/165910	PMC4102394	3.909949161440613	PLoS_Comput_Biol	pre_vs_random
165951_v1.xml	10.1101/165951	PMC6326731	0.24843140454015178	Netw_Neurosci	pre_vs_published
165951_v1.xml	10.1101/165951	PMC6372020	2.5842180949479165	Netw_Neurosci	pre_vs_random
165969_v3.xml	10.1101/165969	PMC6093625	0.9777736271210807	Nat_Ecol_Evol	pre_vs_published
165969_v3.xml	10.1101/165969	PMC5624502	4.11825146954913	Nat_Ecol_Evol	pre_vs_random
